2002202,7809,7809,13,2015-11-21 00:00:00,9788,9904,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,6,8,8,11,41618,278815,449232,114025,33579,58351,37292,469701,37357,25819,94916,41087,303913,78908,25483,80229,36186,78314,240367,204169,469763,69008,31,53,32,Organised,38,26,49,Free Form,41,48,39,Cover,48,55,41,Organised,38,51,40,Organised,35,50,61,Cover
2002203,7809,7809,13,2015-11-21 00:00:00,8721,8697,6,0,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,8,8,8,8,11,30820,27774,28480,38432,37317,40193,147729,298915,188498,58346,104045,177953,536440,303484,205893,196205,134217,35852,35989,42860,617044,196366,68,45,57,Organised,69,66,50,Organised,66,46,55,Cover,56,55,63,Organised,68,66,58,Organised,63,47,73,Cover
2002204,7809,7809,13,2015-11-20 00:00:00,9790,9789,3,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,6,8,8,11,27424,157252,30986,26255,240348,16300,553557,97747,128827,39847,193530,112978,303912,39455,36388,94685,178818,521421,144993,129944,73167,150565,42,56,52,Organised,62,58,47,Organised,44,41,49,Cover,71,37,40,Organised,70,44,49,Free Form,65,71,40,Cover
2002205,7809,7809,13,2015-11-21 00:00:00,10269,8406,0,4,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,304355,97734,143442,514301,47547,45272,132843,27324,281012,141145,450980,114737,26618,27425,26660,488298,303905,37319,147735,201888,150922,66940,59,55,41,Organised,58,66,48,Organised,41,44,32,Cover,59,51,55,Organised,49,62,55,Organised,34,50,59,Cover
2002206,7809,7809,13,2015-11-21 00:00:00,9810,8178,1,3,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,66757,30530,106309,18904,155534,38647,355357,119838,167094,27478,189237,215168,191080,469700,109615,487867,269788,185175,208230,304733,132844,70409,51,41,38,Organised,47,58,40,Organised,48,42,55,Cover,73,29,55,Organised,77,54,61,Organised,61,72,50,Cover
2002207,7809,7809,13,2015-11-21 00:00:00,8722,9905,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,212815,127945,36934,303800,307210,166449,36086,167589,260470,177941,71605,287894,94915,36000,193901,171472,59595,162679,130118,278863,287231,459499,59,47,65,Organised,57,36,71,Organised,42,56,51,Cover,60,43,53,Organised,49,40,44,Organised,55,62,47,Cover
2002208,7809,7809,13,2015-11-22 00:00:00,8177,8226,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,40094,668362,95081,278831,229759,40108,42297,166452,196311,212881,31906,178778,303914,447084,177942,309496,614449,119525,27420,240837,212893,212819,47,44,55,Organised,59,68,45,Organised,50,45,57,Cover,69,49,53,Organised,66,62,59,Organised,63,61,38,Cover
2002209,7809,7809,13,2015-11-22 00:00:00,8234,8262,3,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,42909,36380,27550,145536,45254,167008,34675,94009,239946,171091,176831,448805,41930,119427,154245,51841,26545,335436,36554,27352,115670,27485,55,51,46,Organised,47,53,51,Organised,37,48,49,Cover,59,43,77,Organised,52,77,45,Organised,32,56,41,Cover
2002210,7809,7809,14,2015-11-28 00:00:00,9823,8177,2,0,1,3,5,7,2,4,6,8,4,6,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,27299,36183,37410,46875,30894,49939,30889,27303,116772,429265,93447,40094,668362,95081,278831,229759,40108,42297,166452,196311,31906,36084,45,24,28,Free Form,37,31,22,Free Form,72,53,59,Cover,47,44,55,Organised,59,68,45,Organised,50,45,57,Cover
2002211,7809,7809,14,2015-11-29 00:00:00,9789,10269,4,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,112978,13518,39455,37374,94685,27427,178818,144993,73167,150565,129944,68813,97734,514301,29471,47547,182892,27324,298923,141145,281012,450980,71,37,40,Organised,70,44,49,Free Form,65,71,40,Cover,59,55,41,Organised,58,66,48,Organised,41,44,32,Cover
2002212,7809,7809,14,2015-11-29 00:00:00,8178,10189,1,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,215168,191080,469700,109615,27310,269788,185175,208230,132844,304733,70409,49586,31290,68253,171698,33338,530859,343748,266523,425963,36784,95082,73,29,55,Organised,77,54,61,Organised,61,72,50,Cover,58,43,42,Organised,64,61,37,Organised,55,59,56,Cover
2002213,7809,7809,14,2015-11-29 00:00:00,8406,8721,0,0,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,10,10,114737,26618,27425,26660,488298,37319,147735,303905,201888,150922,66940,30820,27774,28480,38432,37317,161421,298915,40193,178812,58346,104045,59,51,55,Organised,49,62,55,Organised,34,50,59,Cover,68,45,57,Organised,69,66,50,Organised,66,46,55,Cover
2002214,7809,7809,14,2015-11-28 00:00:00,8697,9790,1,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,177953,107588,36180,205893,196205,35852,134217,42860,617044,196366,25366,27424,157252,30986,307069,240348,553557,128827,97747,198316,39847,193530,56,55,63,Organised,68,66,58,Organised,63,47,73,Cover,42,56,52,Organised,62,58,47,Organised,44,41,49,Cover
2002215,7809,7809,14,2015-11-28 00:00:00,9904,8234,4,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,41087,303913,78908,25483,80229,36186,240367,204169,27314,469763,69008,42909,36380,27550,145536,555385,167008,34675,239946,171091,150292,185014,48,55,41,Organised,38,51,40,Organised,35,50,61,Cover,55,51,46,Organised,47,53,51,Organised,37,48,49,Cover
2002216,7809,7809,14,2015-11-28 00:00:00,8226,9788,3,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,10,10,178778,303914,189982,447084,309496,34267,27420,27866,614449,140819,212893,41618,278815,449232,37292,33579,207236,469701,194533,37357,25819,94916,69,49,53,Organised,66,62,59,Organised,63,61,38,Cover,31,53,32,Organised,38,26,49,Free Form,41,48,39,Cover
